Date,Time,NOx(GT),PT08.S1(CO)
2004-10-16,08:00:00,-200.0,1124.0
2004-10-16,09:00:00,-200.0,1062.5
2004-10-16,10:00:00,-200.0,1027.75
2004-10-16,11:00:00,-200.0,944.25
2004-10-16,12:00:00,-200.0,912.75
2004-10-16,13:00:00,-200.0,966.0
2004-10-16,14:00:00,-200.0,833.25
2004-10-16,15:00:00,-200.0,891.25
2004-10-16,16:00:00,-200.0,995.25
2004-10-16,17:00:00,-200.0,1037.5
2004-10-16,18:00:00,-200.0,1146.25
2004-10-16,19:00:00,-200.0,1058.75
2004-10-16,20:00:00,-200.0,1064.5
2004-10-16,21:00:00,-200.0,1012.75
2004-10-16,22:00:00,-200.0,941.75
2004-10-16,23:00:00,-200.0,925.0
2004-10-17,00:00:00,-200.0,870.5
2004-10-17,01:00:00,-200.0,863.75
2004-10-17,02:00:00,-200.0,928.75
2004-10-17,03:00:00,-200.0,912.25
2004-10-17,04:00:00,-200.0,817.0
2004-10-17,05:00:00,-200.0,786.0
2004-10-17,06:00:00,-200.0,826.75
2004-10-17,07:00:00,-200.0,789.0
2004-10-17,08:00:00,-200.0,875.25
2004-10-17,09:00:00,-200.0,959.0
2004-10-17,10:00:00,-200.0,968.75
2004-10-17,11:00:00,-200.0,947.0
2004-10-17,12:00:00,-200.0,959.75
2004-10-17,13:00:00,-200.0,1016.5
2004-10-17,14:00:00,-200.0,979.0
2004-10-17,15:00:00,-200.0,842.5
2004-10-17,16:00:00,-200.0,877.25
2004-10-17,17:00:00,-200.0,1052.5
2004-10-17,18:00:00,-200.0,1046.5
2004-10-17,19:00:00,-200.0,1105.25
2004-10-17,20:00:00,-200.0,1008.25
2004-10-17,21:00:00,-200.0,974.75
2004-10-17,22:00:00,-200.0,954.25
2004-10-17,23:00:00,-200.0,986.75
2004-10-18,00:00:00,-200.0,880.0
2004-10-18,01:00:00,-200.0,855.5
2004-10-18,02:00:00,-200.0,787.5
2004-10-18,03:00:00,-200.0,760.25
2004-10-18,04:00:00,-200.0,776.75
2004-10-18,05:00:00,-200.0,825.25
2004-10-18,06:00:00,-200.0,1011.0
2004-10-18,07:00:00,-200.0,1236.5
2004-10-18,08:00:00,-200.0,1298.25
2004-10-18,09:00:00,-200.0,1153.0
2004-10-18,10:00:00,-200.0,1101.0
2004-10-18,11:00:00,-200.0,1214.5
2004-10-18,12:00:00,-200.0,1162.5
2004-10-18,13:00:00,-200.0,1284.5
2004-10-18,14:00:00,-200.0,1288.25
2004-10-18,15:00:00,-200.0,1362.25
2004-10-18,16:00:00,-200.0,1404.5
2004-10-18,17:00:00,-200.0,1610.25
2004-10-18,18:00:00,-200.0,1612.25
2004-10-18,19:00:00,-200.0,1520.0
2004-10-18,20:00:00,-200.0,1489.25
2004-10-18,21:00:00,-200.0,1181.0
2004-10-18,22:00:00,-200.0,994.5
2004-10-18,23:00:00,-200.0,998.25
2004-10-19,00:00:00,-200.0,983.75
2004-10-19,01:00:00,-200.0,1022.0
2004-10-19,02:00:00,-200.0,950.75
2004-10-19,03:00:00,-200.0,909.75
2004-10-19,04:00:00,-200.0,931.75
2004-10-19,05:00:00,-200.0,974.25
2004-10-19,06:00:00,-200.0,1116.5
2004-10-19,07:00:00,-200.0,1367.0
2004-10-19,08:00:00,-200.0,1582.75
2004-10-19,09:00:00,-200.0,1525.75
2004-10-19,10:00:00,-200.0,1399.0
2004-10-19,11:00:00,-200.0,1436.25
2004-10-19,12:00:00,-200.0,1454.75
2004-10-19,13:00:00,-200.0,1310.5
2004-10-19,14:00:00,-200.0,1174.25
2004-10-19,15:00:00,-200.0,1242.0
2004-10-19,16:00:00,-200.0,1266.75
2004-10-19,17:00:00,-200.0,1401.0
2004-10-19,18:00:00,-200.0,1428.0
2004-10-19,19:00:00,-200.0,1477.5
2004-10-19,20:00:00,-200.0,1518.0
2004-10-19,21:00:00,-200.0,1467.75
2004-10-19,22:00:00,-200.0,1369.25
2004-10-19,23:00:00,-200.0,1244.0
2004-10-20,00:00:00,-200.0,1216.75
2004-10-20,01:00:00,-200.0,1102.75
2004-10-20,02:00:00,-200.0,1117.5
2004-10-20,03:00:00,-200.0,1087.25
2004-10-20,04:00:00,-200.0,1069.25
2004-10-20,05:00:00,-200.0,1111.75
2004-10-20,06:00:00,-200.0,1196.25
2004-10-20,07:00:00,-200.0,1522.25
2004-10-20,08:00:00,-200.0,1715.25
2004-10-20,09:00:00,-200.0,1582.0
2004-10-20,10:00:00,-200.0,1494.25
2004-10-20,11:00:00,-200.0,1631.0
2004-10-20,12:00:00,-200.0,1650.0
2004-10-20,13:00:00,-200.0,1640.25
2004-10-20,14:00:00,-200.0,1589.0
2004-10-20,15:00:00,-200.0,1537.5
2004-10-20,16:00:00,652.0,1597.25
2004-10-20,17:00:00,895.0,1883.75
2004-10-20,18:00:00,826.0,1834.5
2004-10-20,19:00:00,648.0,1758.5
2004-10-20,20:00:00,629.0,1665.5
2004-10-20,21:00:00,529.0,1506.0
2004-10-20,22:00:00,405.0,1378.0
2004-10-20,23:00:00,461.0,1447.75
2004-10-21,00:00:00,486.0,1480.75
2004-10-21,01:00:00,335.0,1289.0
2004-10-21,02:00:00,210.0,1109.0
2004-10-21,03:00:00,-200.0,994.25
2004-10-21,04:00:00,99.0,1015.0
2004-10-21,05:00:00,149.0,965.75
2004-10-21,06:00:00,203.0,1088.25
2004-10-21,07:00:00,332.0,1303.0
2004-10-21,08:00:00,446.0,1440.25
2004-10-21,09:00:00,524.0,1392.0
2004-10-21,10:00:00,347.0,1248.0
2004-10-21,11:00:00,273.0,1197.0
2004-10-21,12:00:00,404.0,1357.25
2004-10-21,13:00:00,-200.0,1263.25
2004-10-21,14:00:00,312.0,1261.25
2004-10-21,15:00:00,369.0,1381.75
2004-10-21,16:00:00,362.0,1400.25
2004-10-21,17:00:00,335.0,1443.0
2004-10-21,18:00:00,447.0,1630.25
2004-10-21,19:00:00,576.0,1719.75
2004-10-21,20:00:00,486.0,1600.25
2004-10-21,21:00:00,439.0,1524.75
2004-10-21,22:00:00,462.0,1544.25
2004-10-21,23:00:00,441.0,1455.0
2004-10-22,00:00:00,223.0,1202.75
2004-10-22,01:00:00,126.0,1038.0
2004-10-22,02:00:00,116.0,974.75
2004-10-22,03:00:00,-200.0,916.75
2004-10-22,04:00:00,125.0,929.75
2004-10-22,05:00:00,198.0,959.5
2004-10-22,06:00:00,185.0,982.0
2004-10-22,07:00:00,425.0,1359.25
2004-10-22,08:00:00,465.0,1499.5
2004-10-22,09:00:00,341.0,1314.75
2004-10-22,10:00:00,316.0,1307.25
2004-10-22,11:00:00,241.0,1235.25
2004-10-22,12:00:00,266.0,1309.75
2004-10-22,13:00:00,412.0,1458.5
2004-10-22,14:00:00,394.0,1460.5
2004-10-22,15:00:00,365.0,1476.0
2004-10-22,16:00:00,548.0,1612.25
2004-10-22,17:00:00,494.0,1654.25
2004-10-22,18:00:00,686.0,1807.75
2004-10-22,19:00:00,556.0,1680.75
2004-10-22,20:00:00,467.0,1494.0
2004-10-22,21:00:00,297.0,1250.5
2004-10-22,22:00:00,164.0,1131.5
2004-10-22,23:00:00,196.0,1157.5
2004-10-23,00:00:00,201.0,1145.75
2004-10-23,01:00:00,132.0,993.0
2004-10-23,02:00:00,146.0,989.0
2004-10-23,03:00:00,-200.0,943.0
2004-10-23,04:00:00,94.0,910.0
2004-10-23,05:00:00,127.0,925.0
2004-10-23,06:00:00,217.0,1038.75
2004-10-23,07:00:00,394.0,1207.75
2004-10-23,08:00:00,511.0,1267.75
2004-10-23,09:00:00,523.0,1352.75
2004-10-23,10:00:00,471.0,1317.25
2004-10-23,11:00:00,441.0,1355.75
2004-10-23,12:00:00,414.0,1413.5
2004-10-23,13:00:00,317.0,1325.75
2004-10-23,14:00:00,230.0,1211.25
2004-10-23,15:00:00,365.0,1324.0
2004-10-23,16:00:00,360.0,1323.5
2004-10-23,17:00:00,420.0,1360.5
2004-10-23,18:00:00,475.0,1475.25
2004-10-23,19:00:00,526.0,1537.25
2004-10-23,20:00:00,460.0,1412.75
2004-10-23,21:00:00,255.0,1228.5
2004-10-23,22:00:00,283.0,1296.5
2004-10-23,23:00:00,271.0,1302.0
2004-10-24,00:00:00,315.0,1346.75
2004-10-24,01:00:00,227.0,1164.5
2004-10-24,02:00:00,243.0,1155.25
2004-10-24,03:00:00,-200.0,1049.5
2004-10-24,04:00:00,142.0,1035.25
2004-10-24,05:00:00,139.0,1057.25
2004-10-24,06:00:00,182.0,1029.25
2004-10-24,07:00:00,196.0,1036.75
2004-10-24,08:00:00,108.0,919.75
2004-10-24,09:00:00,175.0,1079.75
2004-10-24,10:00:00,266.0,1151.75
2004-10-24,11:00:00,179.0,1085.0
2004-10-24,12:00:00,154.0,1070.5
2004-10-24,13:00:00,95.0,1000.25
2004-10-24,14:00:00,151.0,1057.5
2004-10-24,15:00:00,230.0,1184.0
2004-10-24,16:00:00,239.0,1189.0
2004-10-24,17:00:00,306.0,1277.0
2004-10-24,18:00:00,472.0,1482.25
2004-10-24,19:00:00,532.0,1554.5
2004-10-24,20:00:00,375.0,1323.5
2004-10-24,21:00:00,147.0,1015.0
2004-10-24,22:00:00,118.0,1009.5
2004-10-24,23:00:00,181.0,1080.75
2004-10-25,00:00:00,209.0,1071.0
2004-10-25,01:00:00,167.0,1013.75
2004-10-25,02:00:00,112.0,890.5
2004-10-25,03:00:00,-200.0,873.5
2004-10-25,04:00:00,108.0,881.75
2004-10-25,05:00:00,181.0,940.25
2004-10-25,06:00:00,253.0,1019.75
2004-10-25,07:00:00,521.0,1316.0
2004-10-25,08:00:00,649.0,1422.75
2004-10-25,09:00:00,516.0,1313.5
2004-10-25,10:00:00,487.0,1317.25
2004-10-25,11:00:00,529.0,1304.75
2004-10-25,12:00:00,565.0,1351.25
2004-10-25,13:00:00,558.0,1438.0
2004-10-25,14:00:00,568.0,1454.0
2004-10-25,15:00:00,605.0,1512.0
2004-10-25,16:00:00,666.0,1584.0
2004-10-25,17:00:00,814.0,1816.25
2004-10-25,18:00:00,860.0,1823.5
2004-10-25,19:00:00,820.0,1744.0
2004-10-25,20:00:00,742.0,1587.5
2004-10-25,21:00:00,492.0,1319.0
2004-10-25,22:00:00,464.0,1312.5
2004-10-25,23:00:00,258.0,1073.25
2004-10-26,00:00:00,311.0,1119.25
2004-10-26,01:00:00,231.0,989.25
2004-10-26,02:00:00,127.0,911.5
2004-10-26,03:00:00,-200.0,904.25
2004-10-26,04:00:00,124.0,851.0
2004-10-26,05:00:00,138.0,901.75
2004-10-26,06:00:00,228.0,980.75
2004-10-26,07:00:00,383.0,1266.5
2004-10-26,08:00:00,581.0,1392.0
2004-10-26,09:00:00,545.0,1307.5
2004-10-26,10:00:00,593.0,1312.5
2004-10-26,11:00:00,602.0,1350.25
2004-10-26,12:00:00,624.0,1476.75
2004-10-26,13:00:00,546.0,1408.75
2004-10-26,14:00:00,597.0,1494.5
2004-10-26,15:00:00,688.0,1606.0
2004-10-26,16:00:00,760.0,1669.0
2004-10-26,17:00:00,918.0,1821.75
2004-10-26,18:00:00,952.0,1907.75
2004-10-26,19:00:00,685.0,1664.25
2004-10-26,20:00:00,561.0,1464.5
2004-10-26,21:00:00,239.0,1075.5
2004-10-26,22:00:00,175.0,1055.0
2004-10-26,23:00:00,169.0,1075.0
2004-10-27,00:00:00,215.0,1134.75
2004-10-27,01:00:00,115.0,997.5
2004-10-27,02:00:00,94.0,953.25
2004-10-27,03:00:00,-200.0,926.25
2004-10-27,04:00:00,80.0,894.5
2004-10-27,05:00:00,132.0,967.25
2004-10-27,06:00:00,295.0,1163.75
2004-10-27,07:00:00,517.0,1421.0
2004-10-27,08:00:00,555.0,1465.25
2004-10-27,09:00:00,429.0,1189.0
2004-10-27,10:00:00,561.0,1277.75
2004-10-27,11:00:00,427.0,1168.75
2004-10-27,12:00:00,445.0,1213.6666666667
2004-10-27,13:00:00,538.0,1350.5
2004-10-27,14:00:00,556.0,1339.75
2004-10-27,15:00:00,370.0,1156.75
2004-10-27,16:00:00,257.0,1118.25
2004-10-27,17:00:00,266.0,1149.75
2004-10-27,18:00:00,403.0,1247.25
2004-10-27,19:00:00,275.0,1194.0
2004-10-27,20:00:00,338.0,1184.0
2004-10-27,21:00:00,176.0,989.75
2004-10-27,22:00:00,159.0,932.5
2004-10-27,23:00:00,147.0,967.75
2004-10-28,00:00:00,99.0,860.5
2004-10-28,01:00:00,98.0,904.25
2004-10-28,02:00:00,109.0,866.0
2004-10-28,03:00:00,-200.0,880.5
2004-10-28,04:00:00,112.0,838.25
2004-10-28,05:00:00,163.0,905.0
2004-10-28,06:00:00,326.0,1054.5
2004-10-28,07:00:00,640.0,1327.75
2004-10-28,08:00:00,736.0,1401.0
2004-10-28,09:00:00,667.0,1290.5
2004-10-28,10:00:00,677.0,1315.75
2004-10-28,11:00:00,425.0,1115.5
2004-10-28,12:00:00,349.0,1139.0
2004-10-28,13:00:00,332.0,1165.0
2004-10-28,14:00:00,412.0,1259.75
2004-10-28,15:00:00,631.0,1475.0
2004-10-28,16:00:00,677.0,1521.0
2004-10-28,17:00:00,761.0,1632.75
2004-10-28,18:00:00,650.0,1463.25
2004-10-28,19:00:00,262.0,1140.25
2004-10-28,20:00:00,292.0,1146.75
2004-10-28,21:00:00,177.0,987.5
2004-10-28,22:00:00,103.0,924.0
2004-10-28,23:00:00,127.0,950.25
2004-10-29,00:00:00,119.0,925.5
2004-10-29,01:00:00,83.0,879.0
2004-10-29,02:00:00,65.0,864.0
2004-10-29,03:00:00,-200.0,868.25
2004-10-29,04:00:00,84.0,894.25
2004-10-29,05:00:00,200.0,1008.75
2004-10-29,06:00:00,242.0,1069.25
2004-10-29,07:00:00,366.0,1310.75
2004-10-29,08:00:00,404.0,1369.5
2004-10-29,09:00:00,429.0,1245.75
2004-10-29,10:00:00,169.0,1038.5
2004-10-29,11:00:00,419.0,1296.25
2004-10-29,12:00:00,603.0,1523.25
2004-10-29,13:00:00,589.0,1423.5
2004-10-29,14:00:00,706.0,1512.75
2004-10-29,15:00:00,592.0,1337.75
2004-10-29,16:00:00,305.0,1214.25
2004-10-29,17:00:00,371.0,1290.25
2004-10-29,18:00:00,465.0,1352.75
2004-10-29,19:00:00,390.0,1129.5
2004-10-29,20:00:00,227.0,969.0
2004-10-29,21:00:00,284.0,1038.25
2004-10-29,22:00:00,211.0,1020.25
2004-10-29,23:00:00,297.0,1097.0
2004-10-30,00:00:00,351.0,1122.5
2004-10-30,01:00:00,259.0,1022.75
2004-10-30,02:00:00,214.0,1014.5
2004-10-30,03:00:00,-200.0,979.25
2004-10-30,04:00:00,173.0,931.33333333333
2004-10-30,05:00:00,192.0,922.25
2004-10-30,06:00:00,237.0,989.0
2004-10-30,07:00:00,413.0,1148.75
2004-10-30,08:00:00,455.0,1202.25
2004-10-30,09:00:00,493.0,1205.75
2004-10-30,10:00:00,482.0,1223.75
2004-10-30,11:00:00,599.0,1371.25
2004-10-30,12:00:00,481.0,1327.25
2004-10-30,13:00:00,406.0,1300.5
2004-10-30,14:00:00,419.0,1300.75
2004-10-30,15:00:00,387.0,1313.75
2004-10-30,16:00:00,461.0,1393.75
2004-10-30,17:00:00,493.0,1384.75
2004-10-30,18:00:00,532.0,1440.25
2004-10-30,19:00:00,581.0,1492.5
2004-10-30,20:00:00,494.0,1319.0
2004-10-30,21:00:00,392.0,1187.0
2004-10-30,22:00:00,311.0,1119.25
2004-10-30,23:00:00,236.0,1099.5
2004-10-31,00:00:00,270.0,1075.75
2004-10-31,01:00:00,199.0,971.75
2004-10-31,02:00:00,146.0,972.75
2004-10-31,03:00:00,-200.0,917.5
2004-10-31,04:00:00,74.0,844.25
2004-10-31,05:00:00,55.0,817.0
2004-10-31,06:00:00,43.0,790.75
2004-10-31,07:00:00,46.0,818.75
2004-10-31,08:00:00,139.0,972.0
2004-10-31,09:00:00,169.0,997.0
2004-10-31,10:00:00,254.0,1193.75
2004-10-31,11:00:00,303.0,1239.75
2004-10-31,12:00:00,259.0,1116.5
2004-10-31,13:00:00,226.0,1140.5
2004-10-31,14:00:00,161.0,1061.5
2004-10-31,15:00:00,182.0,1159.5
2004-10-31,16:00:00,289.0,1168.75
2004-10-31,17:00:00,340.0,1185.0
2004-10-31,18:00:00,544.0,1570.5
2004-10-31,19:00:00,543.0,1463.5
2004-10-31,20:00:00,501.0,1423.25
2004-10-31,21:00:00,521.0,1317.5
2004-10-31,22:00:00,352.0,1228.5
2004-10-31,23:00:00,321.0,1187.0
2004-11-01,00:00:00,318.0,1352.5
2004-11-01,01:00:00,338.0,1406.5
2004-11-01,02:00:00,353.0,1333.0
2004-11-01,03:00:00,-200.0,1268.5
2004-11-01,04:00:00,291.0,1252.5
2004-11-01,05:00:00,279.0,1212.0
2004-11-01,06:00:00,200.0,1060.75
2004-11-01,07:00:00,180.0,1027.5
2004-11-01,08:00:00,213.0,1066.5
2004-11-01,09:00:00,266.0,1110.75
2004-11-01,10:00:00,247.0,1189.25
2004-11-01,11:00:00,326.0,1293.0
2004-11-01,12:00:00,319.0,1285.25
2004-11-01,13:00:00,320.0,1236.25
2004-11-01,14:00:00,174.0,1082.0
2004-11-01,15:00:00,216.0,1188.25
2004-11-01,16:00:00,376.0,1347.75
2004-11-01,17:00:00,496.0,1394.0
2004-11-01,18:00:00,523.0,1472.25
2004-11-01,19:00:00,465.0,1291.0
2004-11-01,20:00:00,407.0,1264.0
2004-11-01,21:00:00,412.0,1263.75
2004-11-01,22:00:00,403.0,1260.0
2004-11-01,23:00:00,357.0,1183.5
2004-11-02,00:00:00,259.0,1121.75
2004-11-02,01:00:00,227.0,982.75
2004-11-02,02:00:00,147.0,885.25
2004-11-02,03:00:00,-200.0,825.0
2004-11-02,04:00:00,72.0,790.75
2004-11-02,05:00:00,96.0,802.0
2004-11-02,06:00:00,73.0,803.75
2004-11-02,07:00:00,309.0,1013.5
2004-11-02,08:00:00,607.0,1315.5
2004-11-02,09:00:00,562.0,1296.0
2004-11-02,10:00:00,560.0,1380.75
2004-11-02,11:00:00,844.0,1570.0
2004-11-02,12:00:00,667.0,1426.0
2004-11-02,13:00:00,583.0,1535.25
2004-11-02,14:00:00,726.0,1678.0
2004-11-02,15:00:00,674.0,1605.0
2004-11-02,16:00:00,544.0,1558.75
2004-11-02,17:00:00,715.0,1712.5
2004-11-02,18:00:00,789.0,1751.0
2004-11-02,19:00:00,737.0,1722.5
2004-11-02,20:00:00,859.0,1778.0
2004-11-02,21:00:00,668.0,1461.25
2004-11-02,22:00:00,454.0,1257.75
2004-11-02,23:00:00,337.0,1137.75
2004-11-03,00:00:00,127.0,936.25
2004-11-03,01:00:00,281.0,1167.0
2004-11-03,02:00:00,252.0,1070.75
2004-11-03,03:00:00,-200.0,865.5
2004-11-03,04:00:00,65.0,835.75
2004-11-03,05:00:00,69.0,822.5
2004-11-03,06:00:00,151.0,890.0
2004-11-03,07:00:00,231.0,1018.75
2004-11-03,08:00:00,297.0,1176.5
2004-11-03,09:00:00,515.0,1348.25
2004-11-03,10:00:00,499.0,1341.0
2004-11-03,11:00:00,445.0,1307.25
2004-11-03,12:00:00,464.0,1305.25
2004-11-03,13:00:00,298.0,1177.25
2004-11-03,14:00:00,266.0,1192.25
2004-11-03,15:00:00,323.0,1213.5
2004-11-03,16:00:00,352.0,1240.25
2004-11-03,17:00:00,372.0,1270.75
2004-11-03,18:00:00,383.0,1333.25
2004-11-03,19:00:00,455.0,1389.75
2004-11-03,20:00:00,355.0,1265.5
2004-11-03,21:00:00,267.0,1139.5
2004-11-03,22:00:00,308.0,1239.75
2004-11-03,23:00:00,313.0,1187.0
2004-11-04,00:00:00,216.0,1043.25
2004-11-04,01:00:00,137.0,948.25
2004-11-04,02:00:00,140.0,955.25
2004-11-04,03:00:00,-200.0,914.5
2004-11-04,04:00:00,94.0,832.0
2004-11-04,05:00:00,79.0,846.25
2004-11-04,06:00:00,156.0,896.5
2004-11-04,07:00:00,153.0,908.0
2004-11-04,08:00:00,464.0,1347.5
2004-11-04,09:00:00,435.0,1383.75
2004-11-04,10:00:00,683.0,1472.75
2004-11-04,11:00:00,523.0,1360.0
2004-11-04,12:00:00,460.0,1305.0
2004-11-04,13:00:00,417.0,1336.75
2004-11-04,14:00:00,486.0,1414.0
2004-11-04,15:00:00,512.0,1462.75
2004-11-04,16:00:00,595.0,1530.0
2004-11-04,17:00:00,1052.0,1914.5
2004-11-04,18:00:00,1014.0,1882.0
2004-11-04,19:00:00,633.0,1589.25
2004-11-04,20:00:00,485.0,1463.0
2004-11-04,21:00:00,480.0,1379.5
2004-11-04,22:00:00,572.0,1382.5
2004-11-04,23:00:00,345.0,1181.0
2004-11-05,00:00:00,195.0,1060.75
2004-11-05,01:00:00,213.0,1091.25
2004-11-05,02:00:00,216.0,1010.25
2004-11-05,03:00:00,-200.0,868.25
2004-11-05,04:00:00,73.0,851.75
2004-11-05,05:00:00,67.0,826.0
2004-11-05,06:00:00,96.0,862.25
2004-11-05,07:00:00,162.0,950.5
2004-11-05,08:00:00,305.0,1210.0
2004-11-05,09:00:00,725.0,1600.75
2004-11-05,10:00:00,658.0,1476.5
2004-11-05,11:00:00,710.0,1458.25
2004-11-05,12:00:00,445.0,1354.25
2004-11-05,13:00:00,455.0,1384.75
2004-11-05,14:00:00,524.0,1460.0
2004-11-05,15:00:00,527.0,1492.25
2004-11-05,16:00:00,601.0,1569.25
2004-11-05,17:00:00,1001.0,1869.75
2004-11-05,18:00:00,852.0,1774.25
2004-11-05,19:00:00,370.0,1387.5
2004-11-05,20:00:00,348.0,1302.75
2004-11-05,21:00:00,361.0,1257.25
2004-11-05,22:00:00,255.0,1132.25
2004-11-05,23:00:00,162.0,1050.0
2004-11-06,00:00:00,166.0,1032.5
2004-11-06,01:00:00,247.0,1106.0
2004-11-06,02:00:00,255.0,1107.25
2004-11-06,03:00:00,-200.0,1011.0
2004-11-06,04:00:00,129.0,915.5
2004-11-06,05:00:00,83.0,852.0
2004-11-06,06:00:00,114.0,889.25
2004-11-06,07:00:00,233.0,1002.25
2004-11-06,08:00:00,448.0,1231.25
2004-11-06,09:00:00,455.0,1212.0
2004-11-06,10:00:00,254.0,1121.25
2004-11-06,11:00:00,313.0,1259.75
2004-11-06,12:00:00,490.0,1391.25
2004-11-06,13:00:00,496.0,1463.25
2004-11-06,14:00:00,514.0,1464.0
2004-11-06,15:00:00,454.0,1412.0
2004-11-06,16:00:00,507.0,1449.5
2004-11-06,17:00:00,474.0,1416.25
2004-11-06,18:00:00,404.0,1346.25
2004-11-06,19:00:00,356.0,1273.25
2004-11-06,20:00:00,345.0,1206.0
2004-11-06,21:00:00,395.0,1251.75
2004-11-06,22:00:00,249.0,1069.25
2004-11-06,23:00:00,197.0,1061.25
2004-11-07,00:00:00,224.0,1071.75
2004-11-07,01:00:00,231.0,1075.0
2004-11-07,02:00:00,177.0,992.0
2004-11-07,03:00:00,-200.0,914.25
2004-11-07,04:00:00,98.0,853.5
2004-11-07,05:00:00,64.0,773.75
2004-11-07,06:00:00,44.0,756.75
2004-11-07,07:00:00,53.0,751.5
2004-11-07,08:00:00,94.0,757.0
2004-11-07,09:00:00,100.0,776.5
2004-11-07,10:00:00,98.0,774.25
2004-11-07,11:00:00,115.0,805.25
2004-11-07,12:00:00,115.0,838.25
2004-11-07,13:00:00,76.0,824.0
2004-11-07,14:00:00,55.0,811.75
2004-11-07,15:00:00,59.0,806.25
2004-11-07,16:00:00,95.0,788.5
2004-11-07,17:00:00,107.0,820.5
2004-11-07,18:00:00,189.0,1023.75
2004-11-07,19:00:00,386.0,1009.25
2004-11-07,20:00:00,412.0,1063.5
2004-11-07,21:00:00,342.0,1000.75
2004-11-07,22:00:00,255.0,927.25
2004-11-07,23:00:00,89.0,818.5
2004-11-08,00:00:00,106.0,846.5
2004-11-08,01:00:00,109.0,798.25
2004-11-08,02:00:00,67.0,756.75
2004-11-08,03:00:00,-200.0,702.75
2004-11-08,04:00:00,13.0,689.25
2004-11-08,05:00:00,20.0,698.25
2004-11-08,06:00:00,33.0,720.0
2004-11-08,07:00:00,146.0,797.0
2004-11-08,08:00:00,359.0,950.25
2004-11-08,09:00:00,322.0,886.75
2004-11-08,10:00:00,293.0,849.75
2004-11-08,11:00:00,255.0,836.25
2004-11-08,12:00:00,233.0,826.5
2004-11-08,13:00:00,220.0,818.75
2004-11-08,14:00:00,246.0,919.0
2004-11-08,15:00:00,272.0,896.75
2004-11-08,16:00:00,358.0,972.75
2004-11-08,17:00:00,514.0,1064.5
2004-11-08,18:00:00,742.0,1340.75
2004-11-08,19:00:00,-200.0,1303.0
2004-11-08,20:00:00,-200.0,1188.75
2004-11-08,21:00:00,-200.0,1054.0
2004-11-08,22:00:00,-200.0,943.0
2004-11-08,23:00:00,-200.0,903.25
2004-11-09,00:00:00,-200.0,858.0
2004-11-09,01:00:00,-200.0,820.75
2004-11-09,02:00:00,-200.0,780.75
2004-11-09,03:00:00,-200.0,740.5
2004-11-09,04:00:00,-200.0,720.25
2004-11-09,05:00:00,-200.0,732.75
2004-11-09,06:00:00,-200.0,780.0
2004-11-09,07:00:00,-200.0,915.0
2004-11-09,08:00:00,-200.0,1227.75
2004-11-09,09:00:00,-200.0,1238.5
2004-11-09,10:00:00,-200.0,1209.25
2004-11-09,11:00:00,-200.0,1257.0
2004-11-09,12:00:00,-200.0,1006.5
2004-11-09,13:00:00,-200.0,1020.25
2004-11-09,14:00:00,-200.0,1094.0
2004-11-09,15:00:00,-200.0,1044.5
2004-11-09,16:00:00,-200.0,909.0
2004-11-09,17:00:00,-200.0,1013.3333333333
2004-11-09,18:00:00,-200.0,1235.5
2004-11-09,19:00:00,-200.0,1275.25
2004-11-09,20:00:00,-200.0,1237.0
2004-11-09,21:00:00,-200.0,1100.75
2004-11-09,22:00:00,-200.0,961.75
2004-11-09,23:00:00,-200.0,840.5
2004-11-10,00:00:00,-200.0,830.5
2004-11-10,01:00:00,-200.0,842.75
2004-11-10,02:00:00,-200.0,797.5
2004-11-10,03:00:00,-200.0,730.25
2004-11-10,04:00:00,32.0,714.5
2004-11-10,05:00:00,29.0,726.0
2004-11-10,06:00:00,48.0,771.25
2004-11-10,07:00:00,113.0,805.25
2004-11-10,08:00:00,267.0,958.25
2004-11-10,09:00:00,332.0,1020.5
2004-11-10,10:00:00,354.0,969.0
2004-11-10,11:00:00,316.0,923.25
2004-11-10,12:00:00,395.0,972.75
2004-11-10,13:00:00,391.0,995.75
2004-11-10,14:00:00,457.0,1054.75
2004-11-10,15:00:00,448.0,1022.75
2004-11-10,16:00:00,543.0,1038.75
2004-11-10,17:00:00,574.0,1051.25
2004-11-10,18:00:00,435.0,1050.25
2004-11-10,19:00:00,504.0,1155.5
2004-11-10,20:00:00,586.0,1277.0
2004-11-10,21:00:00,580.0,1171.75
2004-11-10,22:00:00,346.0,1048.25
2004-11-10,23:00:00,531.0,1144.25
2004-11-11,00:00:00,477.0,1104.25
2004-11-11,01:00:00,344.0,1037.5
2004-11-11,02:00:00,219.0,959.5
2004-11-11,03:00:00,-200.0,934.25
2004-11-11,04:00:00,174.0,930.0
2004-11-11,05:00:00,165.0,918.0
2004-11-11,06:00:00,250.0,951.5
2004-11-11,07:00:00,388.0,1019.25
2004-11-11,08:00:00,758.0,1287.25
2004-11-11,09:00:00,1247.0,1578.0
2004-11-11,10:00:00,1110.0,1416.5
2004-11-11,11:00:00,1145.0,1392.0
2004-11-11,12:00:00,720.0,1146.5
2004-11-11,13:00:00,557.0,1149.75
2004-11-11,14:00:00,678.0,1251.5
2004-11-11,15:00:00,659.0,1185.5
2004-11-11,16:00:00,552.0,1172.25
2004-11-11,17:00:00,395.0,1109.25
2004-11-11,18:00:00,573.0,1200.75
2004-11-11,19:00:00,463.0,1188.75
